,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
155,sta4,HO_WiFi2WiFi,0.0,130,-72.0,-71.0,0.025,0.029,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707347693.153123
156,sta11,HO_WiFi2WiFi,0.0,130,-78.0,-79.0,0.147,0.036,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707347699.4604957
157,sta2,HO_5G2WiFi,0.0,6,-78.0,-70.0,0.03,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347705.6818922
158,sta10,HO_WiFi25G,0.0,1,-65.0,-65.0,0.028,0.024,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707347716.025849
159,sta16,HO_WiFi2WiFi,0.0,130,-74.0,-72.0,0.027,0.026,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707347722.231317
160,sta14,HO_WiFi2WiFi,0.0,130,-78.0,-73.0,0.021,0.021,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707347736.9083934
161,sta5,HO_5G2WiFi,0.0,19,-71.0,-66.0,0.037,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347749.2829878
162,sta10,HO_5G2WiFi,0.0,130,-67.0,-67.0,0.038,0.029,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707347766.195377
163,sta16,HO_WiFi2WiFi,0.0,130,-78.0,-66.0,0.023,0.025,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707347774.420338
164,sta7,HO_5G2WiFi,0.0,130,-70.0,-72.0,0.027,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347793.0597901
165,sta3,HO_WiFi25G,0.0,1,-75.0,-70.0,0.027,0.032,ap3-wlan1,ap1-wlan1,ap1-wlan1,1707347815.9187195
166,sta15,HO_5G2WiFi,0.0,130,-71.0,-64.0,0.029,0.078,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347830.3849535
167,sta6,HO_WiFi2WiFi,0.0,130,-78.0,-58.0,0.033,0.031,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707347843.0485046
168,sta4,HO_WiFi2WiFi,0.0,130,-78.0,-70.0,0.023,0.046,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707347857.5145957
169,sta11,HO_5G2WiFi,0.0,130,-72.0,-73.0,0.037,0.024,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347863.715448
170,sta2,HO_5G2WiFi,0.0,6,-67.0,-63.0,0.038,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347869.9080987
171,sta3,HO_5G2WiFi,0.0,130,-61.0,-67.0,0.023,0.027,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347878.0737028
172,sta9,HO_5G2WiFi,0.0,130,-77.0,-70.0,0.028,0.036,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347890.6839545
173,sta8,HO_WiFi25G,0.0,1,-74.0,-75.0,0.051,0.038,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707347900.9403343
174,sta14,HO_5G2WiFi,0.0,130,-81.0,-68.0,0.024,0.03,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707347907.1945734
